sal_code,pop
"5994302",1055
"5990315",354
"5990930",488
"5991002",499
"5991409",558
"5991935",632
"5991987",638
"5992081",650
"5992132",657
"5992402",694
"5992900",759
"5993025",779
"5993054",783
"5993101",790
"5993102",790
"5993121",794
"5993130",795
"5993362",831
"5993539",862
"5993603",874
"5993765",908
"5993778",910
"5993956",949
"5994114",990
"5994266",1041
"5994408",1099
"5994476",1134
"5994482",1137
"5994560",1196
"5994567",1207
"5991397",557
"5991908",628
"5992190",664
"5992203",665
"5992262",674
"5992328",683
"5992895",759
"5993124",794
"5993409",837
"5993645",882
"5993781",910
"5993976",953
"5994094",985
"5994137",996
"5994140",996
"5994143",997
"5994238",1033
"5994273",1044
"5994366",1081
"5994473",1132
"5991985",638
"5992138",658
"5992168",661
"5992909",761
"5993045",782
"5993410",838
"5993441",842
"5993873",932
"5994298",1054
"5994513",1156
"5992325",683
"5993580",869
"5993551",864
"5993567",867
"5993906",939
"5991630",591
"5992057",647
"5992515",709
"5992860",754
"5993572",867
"5994177",1010
"5992292",678
"5991659",595
"5992552",713
"5990153",307
"5990343",362
"5990388",374
"5990390",374
"5990582",421
"5990609",426
"5990787",462
"5990823",468
"5990874",478
"5991043",504
"5991798",613
"5992008",641
"5992027",645
"5990055",141
"5993813",918
"5994653",1302
"5992524",710
"5991274",538
"5992345",685
"5993592",873
"5994346",1073
"5992044",646
"5992726",734
"5991799",615
"5993443",842
"5991118",514
"5993398",836
"5994365",1081
"5994713",1459
"5991321",546
"5991933",632
"5993745",902
"5992830",750
"5993771",909
"5994355",1076
"5990695",444
"5991608",588
"5992187",663
"5993436",841
"5993881",935
"5993955",949
"5993988",957
"5994078",981
"5994654",1303
"5990933",489
"5992938",766
"5994229",1031
"5994263",1041
"5992835",751
"5993397",836
"5993427",840
"5993591",872
"5993864",930
"5994115",990
"5994228",1031
"5994305",1056
"5994581",1220
"5994601",1241
"5993692",892
"5993844",924
"5994253",1039
"5994458",1123
"5994407",1099
"5994501",1147
"5991146",519
"5991822",618
"5992544",712
"5993542",863
"5993889",936
"5994446",1119
"5993166",800
"5993319",826
"5992963",769
"5993418",839
"5993998",959
"5992479",705
"5993044",782
"5993320",826
"5993579",869
"5993812",918
"5990299",350
"5992382",691
"5992352",686
"5992876",756
"5990434",389
"5991932",632
"5990487",400
"5991281",539
"5992548",713
"5992390",692
"5993601",874
"5994066",977
"5992596",719
"5993479",849
"5994480",1137
"5990002",12
"5990057",145
"5990222",330
"5990654",434
"5991652",595
"5991719",604
"5991833",619
"5990078",198
"5990413",383
"5991370",554
"5990195",323
"5993357",831
"5993790",913
"5992007",641
"5993437",841
"5993691",892
"5994056",975
"5992506",708
"5993631",879
"5990679",441
"5991482",567
"5990109",263
"5990125",294
"5990477",398
"5990587",422
"5991571",582
"5991596",586
"5992514",709
"5990784",462
"5991362",553
"5991967",636
"5994207",1022
"5990073",190
"5990103",251
"5990137",302
"5990604",425
"5990781",461
"5990895",482
"5991070",507
"5991277",537
"5990066",171
"5990989",497
"5990044",107
"5990070",180
"5990075",194
"5990636",431
"5990430",388
"5991816",617
"5991912",627
"5992854",753
"5993269",817
"5991279",538
"5990459",394
"5990516",405
"5990286",347
"5991244",533
"5991957",634
"5990218",329
"5990644",432
"5990678",440
"5990810",466
"5991519",573
"5992512",708
"5992943",766
"5990119",286
"5991236",532
"5990543",413
"5990739",454
"5990901",482
"5990528",409
"5990807",466
"5991167",521
"5993581",870
"5990563",417
"5990945",489
"5991224",530
"5991681",598
"5991989",638
"5990134",301
"5990281",346
"5990369",369
"5990714",448
"5990741",454
"5990911",484
"5992013",641
"5993947",947
"5994308",1057
"5990149",306
"5990556",417
"5990606",426
"5993026",779
"5993549",863
"5990133",301
"5991271",537
"5992253",673
"5992561",714
"5993656",884
"5994460",1124
"5990391",375
"5990444",391
"5990909",484
"5991976",637
"5992112",654
"5992898",759
"5993076",786
"5993300",822
"5993308",824
"5990208",327
"5990234",333
"5990270",343
"5990327",357
"5990408",381
"5990463",395
"5990641",432
"5990643",432
"5990736",452
"5990788",462
"5990859",475
"5991014",500
"5991023",501
"5991152",519
"5991438",560
"5992029",644
"5993304",822
"5991312",544
"5992797",745
"5994174",1009
"5990584",421
"5990790",462
"5990461",395
"5994370",1084
"5993208",807
"5993835",922
"5990032",70
"5990042",105
"5990721",449
"5991298",541
"5991583",583
"5991811",617
"5990958",492
"5993093",788
"5993312",824
"5994402",1097
"5994597",1235
"5991981",637
"5992001",640
"5992017",642
"5992042",645
"5992537",711
"5992622",721
"5992711",732
"5993180",801
"5993323",826
"5993682",889
"5993845",924
"5993084",787
"5991730",606
"5992115",654
"5992270",675
"5992719",733
"5993231",811
"5993348",829
"5993360",831
"5993648",883
"5994035",969
"5994099",986
"5994220",1029
"5994361",1079
"5994527",1168
"5994599",1239
"5990577",420
"5990772",459
"5990932",489
"5991119",514
"5991547",578
"5991735",607
"5991750",609
"5992191",664
"5992346",685
"5992347",685
"5992615",721
"5992787",743
"5992915",761
"5993429",840
"5993456",844
"5993464",845
"5993491",850
"5990903",483
"5991192",526
"5991257",536
"5992356",687
"5992393",692
"5992415",695
"5992877",756
"5990081",202
"5990538",412
"5990566",418
"5990685",442
"5990696",444
"5990722",449
"5990756",456
"5990934",489
"5991106",512
"5991176",523
"5991177",523
"5991365",553
"5991368",554
"5991531",575
"5991555",579
"5991765",610
"5991845",620
"5991846",620
"5992038",645
"5992142",658
"5992218",668
"5992248",673
"5992483",705
"5992535",711
"5992589",718
"5992773",741
"5992941",766
"5992970",770
"5993075",786
"5993352",830
"5993511",854
"5993582",870
"5993986",956
"5990589",422
"5990904",483
"5992948",768
"5990316",354
"5990380",372
"5991726",605
"5994282",1048
"5993221",809
"5994352",1075
"5994616",1259
"5994724",1497
"5990846",472
"5991393",556
"5991764",610
"5992077",649
"5992179",662
"5992189",664
"5992475",704
"5992646",725
"5992966",769
"5993001",775
"5991057",506
"5991359",551
"5991694",601
"5991937",632
"5992126",656
"5992304",679
"5993108",791
"5990931",488
"5991493",569
"5991747",608
"5991901",627
"5992375",690
"5992676",729
"5993228",810
"5993512",854
"5993520",857
"5993557",865
"5993720",898
"5993755",905
"5993814",918
"5993861",929
"5994683",1353
"5990399",378
"5991267",537
"5991905",628
"5992250",673
"5992290",678
"5992465",703
"5992829",749
"5992853",753
"5993030",780
"5993151",798
"5991956",634
"5992411",694
"5992525",710
"5992729",734
"5992856",753
"5993147",797
"5991022",501
"5991721",604
"5991825",618
"5991062",507
"5991133",516
"5991229",531
"5991246",534
"5991377",555
"5991495",569
"5991528",575
"5992433",697
"5992617",721
"5993428",840
"5991790",613
"5991536",576
"5992277",676
"5992529",710
"5992546",712
"5993368",832
"5993003",775
"5993034",780
"5992885",756
"5993449",843
"5991270",537
"5991677",598
"5992005",640
"5992117",654
"5992619",721
"5990802",466
"5991125",515
"5992984",773
"5992975",771
"5994441",1116
"5994454",1122
"5990792",463
"5991544",577
"5991625",590
"5992324",682
"5993082",787
"5993665",886
"5994310",1057
"5994663",1314
"5990335",360
"5990897",482
"5991038",503
"5992386",691
"5994340",1071
"5994410",1100
"5994668",1318
"5994685",1356
"5994695",1381
"5994734",1545
"5990735",452
"5992997",775
"5993390",835
"5993553",864
"5993652",883
"5994433",1113
"5994519",1160
"5991941",633
"5992911",761
"5992976",772
"5993028",780
"5994300",1054
"5992777",740
"5993483",849
"5994076",980
"5994615",1257
"5990092",235
"5991498",570
"5992230",669
"5992449",700
"5993492",850
"5994149",999
"5994434",1114
"5994506",1151
"5994318",1059
"5990977",495
"5991095",510
"5991706",603
"5993507",853
"5993734",900
"5993916",940
"5994219",1028
"5994485",1138
"5992195",665
"5990082",203
"5990123",293
"5990178",316
"5990206",327
"5990269",343
"5990365",369
"5990379",372
"5990593",423
"5990659",435
"5990718",449
"5990731",452
"5990838",471
"5990991",497
"5991018",502
"5991342",549
"5992626",722
"5992939",766
"5993253",815
"5993347",829
"5993381",834
"5993707",896
"5993712",897
"5993992",957
"5994017",962
"5994499",1146
"5994504",1149
"5994541",1179
"5994577",1217
"5994614",1257
"5994636",1276
"5994659",1306
"5994678",1347
"5994690",1362
"5994693",1373
"5994708",1436
"5994719",1479
"5994721",1483
"5994735",1557
"5994736",1561
"5994743",1569
"5994745",1580
"5994747",1594
"5994753",1658
"5994759",1702
"5994768",1809
"5994770",1827
"5994772",1831
"5994783",2003
"5994784",2032
"5990586",421
"5990875",478
"5991539",576
"5992118",654
"5990241",334
"5991011",500
"5991132",516
"5991421",559
"5991575",582
"5992425",696
"5992664",727
"5990400",378
"5990436",389
"5990508",404
"5990773",459
"5992539",711
"5993640",880
"5993917",940
"5994764",1767
"5990254",337
"5990809",466
"5991079",508
"5991155",519
"5992078",649
"5992205",667
"5990196",323
"5990913",484
"5991040",503
"5992749",738
"5990242",334
"5990395",376
"5990673",438
"5990842",471
"5991238",532
"5991344",549
"5991452",562
"5991602",586
"5991860",622
"5992396",692
"5990046",114
"5990225",330
"5990650",433
"5990893",481
"5991009",499
"5991033",502
"5991058",506
"5991180",523
"5991273",537
"5991351",550
"5991372",554
"5993262",816
"5994406",1098
"5994600",1241
"5991050",505
"5991260",536
"5991660",595
"5991894",627
"5992357",687
"5992444",699
"5992470",703
"5992769",740
"5992779",742
"5993244",813
"5993821",919
"5994185",1011
"5990105",261
"5990282",346
"5990304",350
"5990340",361
"5990419",384
"5990674",439
"5990946",490
"5991031",502
"5991056",506
"5991143",518
"5991426",560
"5991450",562
"5991550",578
"5991722",604
"5991886",626
"5990410",381
"5990646",433
"5991029",502
"5991138",517
"5991448",562
"5991789",613
"5990675",439
"5990677",440
"5990702",446
"5991521",574
"5990233",333
"5990597",424
"5990610",426
"5990862",476
"5990186",318
"5991117",513
"5990154",307
"5990173",314
"5990357",366
"5990550",415
"5990572",418
"5990617",427
"5990746",455
"5990761",457
"5991051",505
"5991527",575
"5991796",614
"5992531",710
"5990031",65
"5990068",175
"5990354",364
"5990351",364
"5990416",384
"5991632",591
"5990145",304
"5991099",511
"5991193",526
"5990962",492
"5991073",508
"5991187",525
"5991686",599
"5990229",332
"5994598",1235
"5990449",392
"5990527",408
"5992278",676
"5991269",537
"5992697",731
"5990114",270
"5990472",396
"5990540",413
"5991395",556
"5991543",577
"5991558",579
"5991817",617
"5991887",626
"5992665",728
"5990024",54
"5994455",1122
"5990517",406
"5990833",470
"5991186",525
"5991962",635
"5992387",691
"5990159",307
"5990729",451
"5991680",598
"5992673",729
"5992718",733
"5990406",380
"5990826",469
"5991451",562
"5991925",630
"5990431",388
"5990688",442
"5990708",447
"5990751",455
"5991256",536
"5991501",570
"5992216",667
"5990870",477
"5991001",498
"5992986",773
"5990266",342
"5990456",393
"5990526",408
"5990795",464
"5990927",488
"5991235",532
"5991252",535
"5991456",562
"5991465",564
"5991532",575
"5992886",757
"5993248",814
"5990111",265
"5990221",330
"5993941",945
"5993950",947
"5994034",968
"5994179",1010
"5994490",1141
"5994576",1216
"5992234",670
"5992318",681
"5992611",720
"5992728",734
"5993281",819
"5993853",926
"5990011",39
"5990293",348
"5991402",557
"5991469",565
"5992108",653
"5990151",307
"5990524",408
"5990655",434
"5991561",580
"5992097",652
"5991195",526
"5991549",579
"5991768",610
"5994474",1132
"5991993",638
"5990026",56
"5990575",420
"5994317",1059
"5990141",303
"5990618",427
"5990955",491
"5991265",537
"5991743",608
"5991791",613
"5991818",617
"5991829",618
"5992272",675
"5992273",676
"5992695",731
"5993254",815
"5993404",836
"5993498",851
"5993766",908
"5993948",947
"5994098",986
"5994585",1221
"5992125",656
"5992330",683
"5992670",728
"5991391",556
"5992752",738
"5993751",903
"5994091",984
"5994699",1388
"5990854",474
"5993252",815
"5990495",401
"5991384",555
"5991441",561
"5991823",618
"5992022",643
"5992312",680
"5992767",740
"5993143",797
"5993276",818
"5994113",989
"5994283",1048
"5990323",357
"5990361",368
"5990367",369
"5990445",391
"5991360",552
"5992119",655
"5992342",684
"5993666",886
"5990018",47
"5992143",658
"5992463",702
"5992989",773
"5990877",479
"5992705",732
"5993721",899
"5990305",350
"5990820",468
"5993996",958
"5994481",1137
"5990752",456
"5991120",514
"5991327",547
"5991404",557
"5991588",584
"5993670",887
"5994424",1107
"5990987",496
"5990298",349
"5991702",602
"5991995",639
"5993133",795
"5990037",92
"5990284",347
"5990530",409
"5990638",431
"5990882",479
"5990894",481
"5990907",483
"5991201",527
"5991357",551
"5991589",584
"5992472",703
"5992785",742
"5992828",749
"5992917",762
"5993009",776
"5994060",976
"5990086",218
"5990683",442
"5990710",447
"5990912",484
"5991429",560
"5992177",662
"5990564",417
"5990953",491
"5991289",541
"5991422",559
"5991636",592
"5990253",337
"5990598",424
"5990630",430
"5990682",441
"5990274",344
"5993690",891
"5990337",360
"5990440",390
"5991617",589
"5992434",697
"5992744",737
"5990590",422
"5990112",266
"5992428",697
"5992701",732
"5993650",883
"5994050",974
"5994224",1031
"5994452",1122
"5994559",1194
"5991294",541
"5991777",612
"5992791",744
"5993012",777
"5993257",816
"5993531",860
"5993611",875
"5993636",880
"5994024",964
"5994208",1025
"5994457",1123
"5994479",1136
"5991375",554
"5993351",830
"5994074",980
"5994235",1033
"5992790",744
"5990272",344
"5990277",346
"5990292",348
"5990328",358
"5990427",386
"5990450",392
"5990578",420
"5990632",430
"5990662",435
"5990760",456
"5990900",482
"5991008",499
"5991013",500
"5991200",527
"5991253",535
"5991301",542
"5991805",616
"5992716",733
"5992965",769
"5990505",403
"5990623",428
"5991237",532
"5992145",658
"5992208",666
"5992215",667
"5992740",736
"5993181",802
"5993296",821
"5993476",847
"5993655",883
"5993997",958
"5993999",959
"5994046",973
"5994321",1059
"5992621",721
"5992688",730
"5992735",735
"5992870",755
"5993017",778
"5993033",780
"5993141",797
"5993481",849
"5993540",862
"5993590",871
"5993735",900
"5993807",916
"5993968",951
"5992541",711
"5992788",743
"5993310",824
"5993371",832
"5993504",852
"5993715",897
"5993801",914
"5993822",919
"5994172",1008
"5994189",1014
"5994339",1070
"5990053",136
"5990157",308
"5991494",569
"5992859",754
"5991824",618
"5992532",710
"5992732",735
"5992889",758
"5993022",778
"5993035",780
"5993242",813
"5993465",845
"5993530",859
"5993546",863
"5993594",872
"5993718",898
"5993899",937
"5992490",706
"5994175",1008
"5994193",1016
"5994270",1043
"5994400",1097
"5994638",1276
