Name ,Sex,Age,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
EC - Sarah Baartman District Municipality (DC10),Male,20-24,16723.614839,17609.985795,18530.264392,19335.375569,20137.210620,20908.618469,21468.957649,21897.667847,22109.133107,21898.255312,21639.143569,21176.703369,20513.791482,19813.669066,19200.010786,18771.071587,18271.658571,17837.567935,17336.565037,16834.037126
EC - Sarah Baartman District Municipality (DC10),Male,25-29,15920.906171,15842.223522,15772.750994,15859.134235,16259.163654,16975.571148,17921.674947,18888.917949,19725.363392,20525.272142,21295.444919,21855.359542,22258.827377,22389.976052,22035.936607,21837.843092,21439.347404,20822.241617,20061.367971,19220.545476
EC - Sarah Baartman District Municipality (DC10),Male,30-34,15322.671846,15739.875171,16104.376362,16424.289952,16538.767578,16446.764395,16348.352979,16334.833542,16537.800533,17094.278311,17712.798275,18591.527809,19584.000636,20511.137929,21406.459993,22095.913041,22635.984366,23137.204018,23423.962523,23167.721410
EC - Sarah Baartman District Municipality (DC10),Male,35-39,13521.667398,13725.859439,13961.607502,14214.766776,14573.345866,14955.422094,15347.555674,15688.572946,15982.688096,16149.395165,16140.597844,16113.492102,16146.217335,16373.552689,16954.316461,17672.293921,18628.674931,19660.972859,20586.729287,21446.440630
EC - Sarah Baartman District Municipality (DC10),Male,40-44,11510.509609,11741.887120,11989.302858,12237.081363,12473.100004,12625.050021,12757.752497,12938.848387,13161.193267,13529.343049,13956.146998,14397.257734,14801.333161,15168.825889,15391.366696,15472.402718,15518.642778,15610.851145,15880.481804,16418.879106
EC - Sarah Baartman District Municipality (DC10),Male,45-49,10257.653345,10264.580147,10253.692848,10275.839351,10365.922293,10474.956273,10651.240712,10845.197033,11049.429532,11273.293964,11478.698494,11673.481464,11914.152619,12188.244074,12579.961311,13059.241419,13543.825673,13970.526946,14353.889715,14527.039285
EC - Sarah Baartman District Municipality (DC10),Male,50-54,8495.308323,8689.914845,8877.539086,9017.025102,9085.210796,9078.439417,9056.578224,9037.659688,9068.941457,9180.857367,9333.545116,9539.913153,9761.729559,9986.347022,10216.328309,10443.779148,10662.552941,10912.238684,11196.323628,11524.700492
EC - Sarah Baartman District Municipality (DC10),Male,55-59,7057.047887,7043.758953,7076.884151,7153.170924,7274.097123,7416.821870,7555.481151,7697.093142,7817.973540,7901.659740,7939.392678,7970.294779,8006.404197,8077.029539,8202.759122,8354.888076,8543.149958,8738.341145,8943.173223,9093.692389
EC - Sarah Baartman District Municipality (DC10),Male,60-64,6742.140939,6552.623374,6348.924438,6173.282015,6066.090122,5995.722869,5974.798888,5991.649901,6053.234316,6164.372759,6302.719173,6441.913718,6585.391173,6704.441658,6785.152644,6845.934846,6892.847609,6933.466515,6995.160183,6996.615022
EC - Sarah Baartman District Municipality (DC10),Male,65-69,5259.181093,5392.434574,5529.927699,5593.359864,5550.443049,5436.708742,5280.945671,5128.245614,5016.600396,4962.780444,4934.531797,4932.975672,4950.177622,4990.375178,5063.382604,5192.563792,5323.566539,5448.970884,5544.399224,5505.031878
EC - Sarah Baartman District Municipality (DC10),Male,70-74,3668.729269,3664.798660,3655.323819,3692.303349,3770.292892,3888.380452,4023.917947,4145.965133,4209.824879,4195.647570,4149.799961,4086.554957,4018.982495,3956.131973,3912.354501,3876.251533,3851.103697,3853.583996,3889.948112,3869.168833
EC - Sarah Baartman District Municipality (DC10),Male,75-79,2305.417856,2332.330392,2350.416828,2341.262437,2308.626426,2262.113154,2231.534652,2230.610268,2305.865524,2455.616631,2586.651178,2719.133439,2845.719322,2940.379118,2984.742216,3008.358801,3045.168529,3074.915135,2944.986075,2789.823089
EC - Sarah Baartman District Municipality (DC10),Male,80+,1423.685878,1437.358710,1444.242028,1461.576445,1494.144167,1514.137038,1533.275252,1552.717837,1577.936188,1607.278110,1656.066404,1704.159149,1748.789162,1804.396194,1871.359009,2024.378806,2178.778817,2333.615417,2487.490131,2635.152470
EC - Sarah Baartman District Municipality (DC10),Female,0-4,18089.884843,18220.834962,18510.123582,18943.117694,19488.803630,20365.410372,21370.797376,22210.164235,22899.324578,23416.711289,23541.588409,23254.566502,22635.246341,21723.009725,20661.112497,19785.891579,19166.134427,18811.734396,18711.798700,18797.863524
EC - Sarah Baartman District Municipality (DC10),Female,5-9,19168.720253,18801.076398,18582.263827,18424.482737,18299.407800,18223.617124,18297.168326,18572.376842,19050.860239,19693.243341,20624.160583,21688.086475,22570.706075,23280.608737,23633.995375,23612.699330,23289.067869,22679.749656,21835.979405,20968.857201
EC - Sarah Baartman District Municipality (DC10),Female,10-14,21412.735036,21044.306832,20646.326402,20314.155914,20065.949988,19616.151470,19184.626278,18923.310165,18759.591023,18664.867100,18446.434797,18418.728888,18668.885442,19207.514776,20002.831827,20878.352996,21945.793805,22878.354271,23612.454239,23969.772080
EC - Sarah Baartman District Municipality (DC10),Female,15-19,21180.046977,21509.166450,21747.601370,21854.044439,21658.375676,21246.243144,20823.877426,20370.597392,20005.443747,19751.099195,19182.606895,18651.013446,18320.425511,18102.408393,18007.606174,17717.100853,17598.536016,17784.125252,18292.961422,19089.095684
EC - Sarah Baartman District Municipality (DC10),Female,20-24,17114.728804,17817.310349,18654.752170,19481.283055,20258.402492,20586.732268,20774.134961,20899.231334,20939.465915,20715.144617,20228.013621,19653.220146,19065.025810,18566.251612,18180.730895,17675.508460,17107.218142,16681.428282,16316.355093,16009.321667
EC - Sarah Baartman District Municipality (DC10),Female,25-29,16410.531476,16212.653688,15916.700734,15729.565592,15863.424951,16493.055789,17285.972993,18084.398273,18626.474361,19037.622900,19558.140098,19871.603735,19912.056785,19637.432871,19009.889809,18841.159204,18536.555641,17997.139033,17259.664805,16427.932437
EC - Sarah Baartman District Municipality (DC10),Female,30-34,16436.353349,16508.582666,16579.825500,16613.514830,16585.354334,16385.258059,16036.162439,15833.162430,15847.999757,16154.972912,16607.938244,17261.990217,18041.331609,18766.252558,19344.712652,19633.985714,19807.887816,19926.359505,19918.934452,19512.600682
EC - Sarah Baartman District Municipality (DC10),Female,35-39,15788.031333,15882.229032,15955.387240,15948.598678,15890.226800,15808.548417,15832.871733,15921.979838,15975.675271,16034.781494,15997.858186,15816.997780,15669.939462,15680.612120,16001.691102,16560.680864,17307.942094,18099.582397,18772.609630,19296.749080
EC - Sarah Baartman District Municipality (DC10),Female,40-44,14102.371092,14262.120215,14416.027589,14582.131691,14732.346493,14731.563947,14725.114440,14784.174305,14834.628236,14895.797327,14938.403121,15093.027695,15264.322417,15403.929213,15531.474994,15541.002235,15398.453225,15296.109217,15371.284402,15710.380881
EC - Sarah Baartman District Municipality (DC10),Female,45-49,12536.630586,12645.623166,12685.341419,12711.635081,12767.962862,12911.559939,13023.958307,13155.484230,13331.775927,13529.301039,13671.223472,13810.230958,13961.475295,14069.179096,14166.603622,14282.468262,14485.325524,14674.622372,14820.990213,14910.216569
EC - Sarah Baartman District Municipality (DC10),Female,50-54,10571.303065,10731.164867,10930.542116,11078.187084,11176.837271,11236.686744,11311.919729,11357.666207,11439.642703,11568.716639,11816.064351,12039.148876,12262.987904,12502.352288,12741.866545,12918.771586,13094.679824,13277.299344,13426.114614,13510.059548
EC - Sarah Baartman District Municipality (DC10),Female,55-59,8783.377138,8943.194300,9071.424469,9193.314476,9317.604607,9457.018210,9580.509033,9750.396169,9919.083187,10068.840409,10202.218136,10362.852348,10489.004411,10628.659611,10800.045754,11053.884213,11283.882503,11513.066567,11763.867357,11955.719800
EC - Sarah Baartman District Municipality (DC10),Female,60-64,7329.397028,7349.744224,7409.502728,7495.366416,7618.873668,7768.126171,7905.482048,8016.810699,8162.835912,8327.903811,8508.845785,8676.100268,8883.946558,9073.628640,9240.585200,9376.001302,9536.993213,9666.575840,9809.962337,9883.525782
EC - Sarah Baartman District Municipality (DC10),Female,65-69,5900.172872,6032.943563,6150.806107,6235.331344,6272.668834,6274.851275,6297.019847,6348.138844,6458.905302,6612.723867,6802.165493,6977.572671,7131.477161,7287.526922,7449.355549,7623.970823,7780.620888,7967.738300,8134.558107,8173.816264
EC - Sarah Baartman District Municipality (DC10),Female,70-74,4154.025368,4249.552689,4360.808528,4479.341274,4594.211831,4710.959191,4850.061909,4957.602247,5058.116516,5121.067637,5182.134082,5266.621146,5379.156579,5504.521680,5648.820169,5821.665963,5976.912093,6116.013735,6257.159436,6304.721984
EC - Sarah Baartman District Municipality (DC10),Female,75-79,3337.548354,3174.924931,3042.894938,2970.181869,2960.087778,2978.840335,3017.047612,3069.872849,3185.096268,3338.947266,3476.873846,3624.339359,3768.298822,3896.155275,3998.370421,4085.791758,4237.469595,4428.859132,4453.759047,4487.045696
EC - Sarah Baartman District Municipality (DC10),Female,80+,2834.816950,2898.445165,2943.826472,2986.940953,3028.502679,2972.086026,2919.789071,2848.796844,2807.124299,2773.559307,2830.507888,2887.791828,2946.786388,3010.697072,3080.778689,3228.362567,3381.718326,3537.903507,3696.937694,3856.293822
EC - Amathole District Municipality (DC12),Male,0-4,46893.488337,45299.002297,44867.446499,45369.147380,46356.511273,48559.956009,50468.150722,51369.072436,51454.406280,50933.189763,50943.179404,50477.864755,49668.211839,48510.391167,47145.433441,45869.540406,44504.718749,43113.975970,41831.440819,40821.693507
EC - Amathole District Municipality (DC12),Male,5-9,63434.514562,59606.557653,55862.104789,52131.949229,48765.824157,46154.160747,44693.617609,44460.269616,45116.454603,45942.226744,47054.608612,48514.719758,49637.332390,50515.942321,50909.345475,50723.192944,50261.848707,49573.353217,48550.665408,47246.471195
EC - Amathole District Municipality (DC12),Male,10-14,73499.120644,71823.718894,69748.951173,67477.336832,65087.737439,61409.535498,57603.886325,53946.126162,50553.030379,47966.057191,45679.007185,44599.857142,44347.838563,44651.486171,45425.783446,46230.756312,47693.581438,48891.469418,49794.882851,50362.665207
EC - Amathole District Municipality (DC12),Male,15-19,62730.425396,62907.704379,64060.322380,65741.919300,66713.976354,64143.485877,61565.425528,59689.587116,58736.824255,58076.488744,53744.150354,49105.929479,45671.056055,43722.667366,42972.231686,40218.792320,38208.309223,37683.006058,38602.459750,40403.417664
EC - Amathole District Municipality (DC12),Male,20-24,36357.034629,38532.450659,39674.074644,39897.536450,40420.355992,43018.809895,44908.823815,45688.274705,45131.887203,43570.734402,44087.893716,43923.111223,42566.826092,40115.133726,37231.072184,35967.972395,33963.821017,31500.211176,28655.280061,26115.482204
EC - Amathole District Municipality (DC12),Male,25-29,22695.305527,23121.501791,23521.531806,24007.677556,24499.450892,25979.744850,27356.522402,28482.658937,29331.128732,29996.001193,31709.651490,32924.648645,33670.718131,33719.142321,32659.316890,32736.081461,32313.550922,31234.067782,29445.924794,26942.965823
EC - Amathole District Municipality (DC12),Male,30-34,17838.551936,18187.873700,18570.717912,18946.495360,19059.298227,19294.404770,19609.458612,20050.586160,20649.363426,21413.027855,22506.470393,23740.784626,25010.089298,26169.429035,27229.352512,28298.434634,29124.325901,29824.191116,30110.477988,29477.207812
EC - Amathole District Municipality (DC12),Male,35-39,16611.880888,16084.380358,15656.959486,15337.365539,15233.181442,15445.748385,15759.133495,16079.195775,16392.934342,16620.950391,17029.015102,17507.025685,18060.286848,18747.160790,19688.833466,20826.331877,22104.304304,23352.436984,24418.626655,25388.361376
EC - Amathole District Municipality (DC12),Male,40-44,16686.679602,16225.623282,15676.427545,15097.197446,14527.216827,14072.880008,13632.985407,13296.341306,13073.091664,13073.297480,13403.928169,13833.443109,14301.810764,14805.572939,15236.618193,15663.270478,16151.589147,16729.348260,17456.213469,18364.503777
EC - Amathole District Municipality (DC12),Male,45-49,15368.130794,15225.738102,15027.185173,14741.153359,14364.957414,13995.072652,13597.681911,13161.947809,12737.206417,12361.043301,12129.168298,11913.134952,11792.473591,11776.813944,11955.815087,12304.771524,12730.667000,13174.339613,13657.872819,14027.411815
EC - Amathole District Municipality (DC12),Male,50-54,13398.981071,13351.271412,13258.797514,13120.405042,12926.787373,12765.139167,12619.166479,12449.559781,12241.091089,12000.530123,11842.777153,11666.713048,11459.128870,11247.155763,11059.623879,10892.008584,10738.469499,10654.526649,10663.033082,10784.942588
EC - Amathole District Municipality (DC12),Male,55-59,11610.083007,11383.963301,11284.614075,11219.933085,11147.668901,11134.921819,11069.150508,10987.965155,10899.675998,10796.240439,10748.835173,10731.765581,10709.760063,10658.297152,10575.916637,10429.361192,10266.797847,10079.837254,9904.137666,9689.203278
EC - Amathole District Municipality (DC12),Male,60-64,13298.141666,12401.704217,11452.223591,10618.631397,10022.328540,9600.254532,9368.652486,9259.471799,9211.648105,9190.276680,9210.897575,9206.351832,9206.706362,9206.551728,9197.250054,9134.549614,9089.067537,9037.170671,8965.362821,8746.862309
EC - Amathole District Municipality (DC12),Male,65-69,11575.545985,11651.239193,11741.022498,11629.054691,11232.773913,10609.866037,9832.051475,9053.606204,8420.625311,7989.060186,7708.578675,7563.329603,7488.327314,7440.100107,7419.663384,7426.096996,7399.039610,7355.617678,7294.530162,7092.928398
EC - Amathole District Municipality (DC12),Male,70-74,9050.612026,8798.154809,8532.426541,8394.484333,8374.919753,8502.572431,8679.852480,8783.031854,8681.513171,8341.591168,7888.170865,7350.562677,6835.375267,6415.212867,6123.178072,5921.791832,5770.663641,5655.696774,5563.323140,5364.324771
EC - Amathole District Municipality (DC12),Male,75-79,5897.412525,6013.568248,6060.619510,5978.385922,5765.638089,5456.204972,5198.718230,5049.152152,5122.047438,5413.690727,5727.357628,6001.496971,6170.357058,6150.372438,5899.741130,5570.058872,5282.670162,5030.712389,4576.512039,4178.587568
EC - Amathole District Municipality (DC12),Male,80+,3662.319012,3759.861415,3838.978618,3945.383160,4093.473106,4184.492059,4273.006819,4362.221045,4467.652720,4584.963543,4699.996326,4813.174821,4916.736005,5051.217996,5217.284139,5379.055943,5544.281209,5710.257877,5873.630040,6022.674200
EC - Amathole District Municipality (DC12),Female,0-4,45477.273341,43868.413803,43396.065167,43828.925036,44718.800462,46881.122042,48767.648759,49659.323171,49679.508899,49070.953287,49083.530524,48670.867408,47927.189720,46825.874583,45508.090616,44330.252756,43012.404716,41641.509661,40348.969969,39278.317034
EC - Amathole District Municipality (DC12),Female,5-9,61873.047561,58016.610439,54223.339634,50464.843444,47080.264839,44384.313632,42859.121432,42520.261741,43060.458748,43808.507620,44873.004789,46286.063747,47361.206371,48192.764617,48508.022411,48208.587915,47761.442479,47137.469856,46194.993185,44967.611015
EC - Amathole District Municipality (DC12),Female,10-14,71902.414299,69742.999763,67457.642325,65221.440671,62955.126484,59076.118157,55060.772956,51290.291315,47979.952271,45537.359407,43050.093688,41717.212267,41354.153086,41714.107822,42643.036271,43267.195827,44476.259263,45544.510459,46483.852559,47124.511015
EC - Amathole District Municipality (DC12),Female,15-19,61607.452445,61593.487021,62160.946652,62983.035283,63174.923797,60837.921606,58451.467381,56461.679236,55092.000407,53917.202375,49920.752621,45578.112961,42120.382459,39846.308573,38684.275627,36274.564335,34494.186678,33878.724948,34393.681806,35719.439902
EC - Amathole District Municipality (DC12),Female,20-24,37790.966031,39108.666998,39806.498146,39911.119201,40171.649870,41987.891175,43287.548315,43714.740831,43082.667735,41575.728365,41583.548753,40974.347065,39462.652432,37114.117507,34383.129532,32852.303193,30653.543592,28182.974000,25572.328012,23279.810394
EC - Amathole District Municipality (DC12),Female,25-29,27759.701995,27142.311003,26267.998681,25430.771115,24784.455544,25858.400770,26888.281034,27737.076143,28128.733676,28223.686173,29680.562562,30726.416312,31153.449496,30751.588681,29324.053874,29404.284467,28998.144045,27848.869984,25913.736725,23302.266044
EC - Amathole District Municipality (DC12),Female,30-34,25740.261762,25202.353844,24751.266276,24244.813264,23531.013461,22930.652236,22158.636469,21653.052604,21454.284342,21530.323791,22106.637989,22873.337418,23817.420696,24754.826710,25501.218409,26131.451357,26650.278770,27091.218179,27226.903681,26540.525930
