Dis_code,Age,Sex,District,Local,Loc_Code,Province_Code,Dis_Cod,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
DC10,70-74,Male,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,322.919141931787,320.327138209193,317.258555312979,318.204859006823,322.614757376778,330.335339193688,339.382666254924,347.134049853936,349.899288066125,346.147792904357,339.820039334927,332.134337616252,324.176952277595,316.680243929178,310.775503362839,305.529188181468,301.183745080808,299.012724999485,299.446820378989,295.472267207371,298.619473835975,303.631511328187,307.993072516696,311.109050645828,312.357818427009,311.285943630201,310.977192828351,311.647915352729,313.856567021607,317.820650053431
DC10,75+,Male,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,280.682476929029,281.214633726558,280.537931699762,278.597703416722,276.047688154959,271.595194660853,268.252615889254,267.039838704362,271.53201767208,281.333579444654,290.945339904047,300.367339687218,308.918210533636,315.845229045145,320.0048407313,328.275355940612,337.250077824693,345.545284451247,343.437791996689,339.331154687625,334.689482961633,333.475737841154,335.244361265208,340.2741496678,348.075376972491,349.133060533355,350.117815630453,351.122542962599,351.863654200928,352.238453325585
DC10,0-4,Female,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,1584.53913675649,1578.0211716049,1584.801405395,1603.17249100011,1630.11473302565,1683.33242057286,1745.33684161167,1791.96151843709,1824.95841504564,1843.07489374594,1829.66397174479,1784.40026462024,1714.53306369171,1623.99060012479,1524.20857020669,1440.1103516572,1376.08187038471,1332.06713253139,1306.51973315028,1293.9733166974,1271.02678172683,1239.74985263216,1202.82208457626,1160.95704967425,1117.84149881908,1100.12795591835,1079.35917023168,1055.33335341396,1028.61503523899,1001.13596428805
DC10,5-9,Female,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,1831.12669006053,1773.56527482974,1730.74368442489,1694.05613425973,1660.71348754473,1632.08334019546,1616.83081176524,1618.98154936587,1637.95253404161,1669.67748909476,1723.98781143436,1787.03548795049,1832.82078114309,1862.68014867793,1862.74567733552,1832.88380945384,1779.9656200645,1706.32624885316,1616.78216750453,1527.55119791867,1457.92040508062,1402.40985099884,1355.34201745268,1314.89008531623,1276.58713701086,1232.77105345932,1191.9147709346,1155.5309429801,1121.19713691667,1086.45028951876
DC10,10-14,Female,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,1992.6446302318,1934.6190620499,1874.74113426107,1821.66242978032,1776.76775992483,1714.81005090263,1655.44384387609,1611.54645436976,1576.43995142378,1547.42277744152,1508.50260856302,1485.45708229698,1484.56982712436,1505.73215771611,1545.51182679177,1589.60318461994,1646.11432205449,1690.25165334086,1717.84612255669,1716.79744231399,1667.01193830014,1604.69389344359,1537.32845822318,1469.74168129565,1407.88918658983,1342.27689516324,1289.03274539627,1243.28868397151,1205.8789943027,1177.18170247257
DC10,15-19,Female,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,1964.95442328479,1973.64691089273,1973.44185325896,1960.90909915449,1921.35904671179,1863.22308924607,1805.03696810708,1745.0602047924,1693.46380151772,1651.8763525434,1584.85071142131,1521.99062509572,1476.40874001486,1440.45571116819,1414.6247558365,1373.81110067055,1346.74527128606,1342.88693464,1362.73175227989,1402.65338630357,1439.35934244367,1487.12033198721,1524.53437707343,1548.28665852468,1550.32342668208,1508.36947185798,1453.04767718788,1395.332790444,1340.46969520445,1291.96670044688
DC10,20-24,Female,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,1424.76396419831,1454.84935136743,1493.49164113805,1528.60788371438,1557.29067963677,1549.71225082341,1530.7031405006,1506.60500360954,1476.12576419902,1427.29019074548,1361.48099872462,1291.46439983041,1222.42116187132,1160.8441904392,1107.75802348568,1048.79836193957,987.807806573704,936.630227787737,890.122517050917,847.852541233012,810.740560380591,776.917379289958,754.211966046355,743.823414247075,744.167779339941,759.647791959054,773.812052768297,775.847973168503,765.257931660779,740.898556289827
DC10,25-29,Female,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,1339.3428279659,1303.7783435158,1260.91811969641,1227.25676912002,1218.70378435102,1247.3238510805,1286.58907134891,1324.3583535677,1341.74912230404,1348.56683789126,1362.01594754585,1360.04701206432,1338.96870514101,1296.98357381246,1232.7696365678,1199.26261826652,1157.67382097772,1102.43077774368,1036.58465278953,966.956787225786,927.422629035447,884.452353196943,840.679139633883,792.372689611933,744.41203159488,730.012974747011,717.885911245471,708.689226297956,703.103830656839,702.451765819934
DC10,30-34,Female,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,1382.85596845574,1365.45971451157,1347.77769838967,1326.89357935099,1301.06158869819,1262.06624672397,1212.37504890174,1174.51393457693,1153.07952583941,1152.44277197069,1161.13985102302,1182.32153242179,1210.04619403888,1231.98159802967,1242.44842156804,1233.10757151531,1215.86203180387,1194.79805606315,1166.02711128341,1114.49278528992,1058.75881915331,1000.80734142182,943.39233413705,890.641402814201,840.103844895916,790.213224774989,742.183817207149,703.422742523915,669.950116642443,638.421919708038
DC10,35-39,Female,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,1416.36689190359,1405.71920777953,1393.00804074802,1373.23714128993,1349.10301563801,1323.1584906567,1306.15510889882,1294.35978188356,1279.51384191181,1264.96555788664,1242.81488313461,1209.7440992506,1179.65290500094,1161.59985243715,1166.14230768004,1186.96441952995,1219.70975123824,1253.73186155124,1277.7764151483,1290.24704915247,1288.27598521258,1277.8244474671,1259.38603447138,1230.87925469863,1184.42537912992,1141.48998022646,1094.54330173623,1043.03818567152,992.344196645331,945.782529202316
DC10,40-44,Female,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,1257.68285041477,1256.10980013866,1253.67433403666,1251.9445795503,1248.49978606838,1232.09289624032,1215.22006492315,1203.69517137147,1191.34812646607,1179.73778621982,1166.54213516021,1161.87527520644,1158.13018188875,1151.63601278546,1143.94380082895,1127.40709395719,1099.98571199015,1075.70800780761,1063.94458301906,1069.98931428892,1087.59289640984,1115.02110376062,1144.62933421566,1167.98281502223,1183.79163305687,1187.73219266363,1184.06941751757,1174.46427176444,1156.6462446289,1121.52870125287
DC10,45-49,Female,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,1163.99166218548,1164.36943295233,1158.25409015518,1150.86215422276,1146.12575465945,1149.06914553489,1149.03879716863,1150.50807872051,1155.65521511408,1162.35499151621,1164.01623955082,1165.21289384625,1167.21842430671,1165.38437401803,1162.54085746975,1161.04627961622,1166.37796463232,1170.31566180147,1170.57116085124,1166.13211272737,1157.17424716131,1136.75979579998,1117.89204255849,1110.96169445569,1124.67744591012,1157.74191095928,1201.32871056741,1246.94108660192,1285.75558355407,1317.51452219647
DC10,50-54,Female,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,967.316446090032,976.638303429155,989.378813661254,997.265183955403,1000.61923084023,1000.42122740456,1001.52605109247,999.96040149336,1001.5213892085,1007.10132207747,1022.79131690276,1036.14849492642,1049.34962329076,1063.65022783245,1077.72679643562,1086.3018778969,1094.61868876715,1103.31923569212,1109.04682992758,1109.3008033055,1111.24718720652,1120.65849736069,1129.2312301347,1134.69212321083,1137.88797397192,1138.52311444803,1127.35156863277,1117.82371294699,1120.54924520969,1144.42482273334
DC10,55-59,Female,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,818.902535050953,828.776174126094,835.560838809868,841.621068359509,847.762793563973,855.132456964156,860.914716923613,870.701462087746,880.190908413327,887.821768966432,893.849402927961,902.099998353109,907.187875671902,913.294424415197,921.952917179504,937.411239022794,950.576135250591,963.414612740015,977.792475925496,987.022132545885,993.709793410265,1002.0888096064,1010.83528149736,1016.88994612098,1020.92645673831,1027.75355132262,1040.715884385,1052.67595935177,1061.41105761988,1068.12282403299
DC10,60-64,Female,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,660.78866898109,660.83361888057,664.402631204715,670.277012064845,679.466709684985,690.886009514714,701.177456580489,709.099866106982,720.028581347014,732.561270987276,746.406071251798,758.965408979901,774.984294857453,789.32184898346,801.595657249504,811.059793438607,822.664163562101,831.488407887912,841.433553319416,845.336915321847,861.193779946624,877.855883232798,894.759490202381,913.824326808755,932.978904475683,948.885945288536,965.724893110614,983.286894172961,998.531395325542,1012.3136582353
DC10,65-69,Female,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,529.814677782545,537.011797970432,542.685590825096,545.259515908151,543.611578176015,538.886026601054,535.857817127563,535.235801932294,539.516097177751,547.185327339276,557.533417323474,566.445423644236,573.35389429797,580.192072274257,587.241357391186,595.035113804989,601.167263933805,609.384213136518,615.771555639671,612.34130078039,612.05649045438,616.172642184934,618.557027694323,622.196102886739,627.322831781123,638.06336466372,647.092524893855,655.805907447124,665.901415046943,676.662047888178
DC10,70-74,Female,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,391.042232772372,397.192607706417,404.674605516476,412.678012547935,420.187719841764,427.713955098635,437.098511313439,443.473389318378,449.080361575203,451.242745324662,453.155869773121,457.019418391322,463.184844005088,470.295562833193,478.843203976577,489.598255840587,498.653333131061,506.164192735946,513.656357466543,513.339598798039,518.438108064991,524.243845612434,531.868454312378,538.260228687866,542.969514133341,547.085117052592,552.444156213079,556.1567666246,561.089852155267,567.992249167043
DC10,75+,Female,EC - Sarah Baartman District Municipality (DC10),EC102 : Blue Crane Route,EC102,EC,DC10,503.474479422475,488.96126873644,475.639104441371,466.972981935569,463.092041540193,453.872018516991,446.505091018905,438.865939415692,437.969159069113,440.283051746523,447.635852594831,455.266208369348,462.339283215134,468.224150586559,472.403623162675,480.336474530099,492.29637222831,506.313868235894,509.368698791723,512.56916306437,516.724855718861,523.572040410681,531.471774282557,540.321452435538,549.604035799173,544.371056570082,538.412860449145,532.559209080721,524.872112901954,515.288898981288
DC10,0-4,Male,EC - Sarah Baartman District Municipality (DC10),EC104 : Makana,EC104,EC,DC10,3121.0315492054,3110.09558274449,3124.91194896494,3161.64746794064,3215.26098970037,3328.87343895579,3462.16827851282,3567.96206583523,3652.72916427105,3710.50810513735,3704.73656172019,3629.36408417924,3500.31554891836,3327.37318074141,3134.54274156627,2966.45910066693,2842.52622604386,2761.17126956144,2719.35928222546,2707.42777309559,2663.70181173486,2604.79017160416,2535.78532877449,2459.53106110867,2382.82181336759,2351.02314927851,2316.05992650664,2276.80830949003,2233.31904278993,2188.96356183228
DC10,5-9,Male,EC - Sarah Baartman District Municipality (DC10),EC104 : Makana,EC104,EC,DC10,3493.31223796244,3372.40773242265,3286.48979788319,3215.52774420717,3152.68626043838,3099.17535279266,3074.31668984425,3086.59835760881,3133.10371697931,3204.39849002062,3315.04436261819,3450.20247566677,3559.48549816963,3642.32161114771,3672.02253218352,3637.95251297246,3552.30416716166,3422.52242976713,3260.58963966686,3100.36949286184,2972.45340431126,2870.4073638328,2786.35148719615,2716.58018767704,2652.03387861974,2572.57623790647,2498.3393350039,2432.41065875875,2373.40291460319,2317.35485483849
DC10,10-14,Male,EC - Sarah Baartman District Municipality (DC10),EC104 : Makana,EC104,EC,DC10,4276.56764654554,4136.39656496823,3981.51872350118,3838.51222255656,3717.97829898276,3570.91887152331,3430.40116984855,3326.08057436946,3239.44507204444,3166.76395387076,3081.73135403564,3029.09875267168,3017.81967212698,3049.16139059825,3117.60639010866,3201.87934729773,3314.39142566405,3403.18537788189,3456.79046423852,3454.85742757982,3364.25441960457,3240.80280910501,3099.60558240458,2953.70266772793,2818.42153233756,2683.57426359791,2571.81093378924,2473.31339706693,2388.42980326298,2318.8440875801
DC10,15-19,Male,EC - Sarah Baartman District Municipality (DC10),EC104 : Makana,EC104,EC,DC10,4562.50210208676,4629.20386499063,4686.7933642371,4712.84099880117,4655.91223962096,4552.39093238845,4425.98164561079,4285.84210249317,4163.52225201557,4066.2629699182,3909.22186303891,3760.09163043957,3661.55521665231,3592.07502568505,3544.79043431126,3456.42903891019,3398.90331477233,3405.11022672832,3479.20084747017,3605.54600292498,3719.662039255,3868.4755452534,4003.33447983698,4110.86305460207,4163.22696831441,4089.68710551065,3969.08294174786,3840.87200896906,3722.62922472406,3619.44076517445
DC10,20-24,Male,EC - Sarah Baartman District Municipality (DC10),EC104 : Makana,EC104,EC,DC10,3713.77579462891,3909.3133664639,4112.24516535736,4289.49186585191,4465.89339869678,4635.43110338965,4758.07687358645,4851.47738280558,4896.69961198055,4848.38182596688,4789.41939421067,4685.50713267583,4537.3218433175,4381.00655290382,4243.90612074579,4147.71214874065,4036.01443107531,3938.81447079518,3826.90809470088,3714.73898701364,3685.76473131861,3669.4516455498,3681.95121306707,3733.79549823085,3835.75910077716,4080.02766221592,4343.98505391178,4544.76266336162,4664.88027901505,4703.41006949293
DC10,25-29,Male,EC - Sarah Baartman District Municipality (DC10),EC104 : Makana,EC104,EC,DC10,3096.77276670024,3062.25903726085,3029.7052420848,3027.0684614515,3083.70823912824,3198.99847620596,3355.5584879194,3513.75649942831,3645.43624470467,3768.37952933916,3883.95960499381,3959.57907553298,4005.68663864832,4002.13955297886,3912.13684061316,3850.48937385132,3754.23000370847,3620.92141079877,3464.28288783716,3295.78056114141,3174.76458697273,3052.93586556488,2948.5990726897,2844.1075488335,2738.71697510159,2691.08643450015,2662.80981463668,2664.62732172967,2700.0137777189,2760.03889694562
DC10,30-34,Male,EC - Sarah Baartman District Municipality (DC10),EC104 : Makana,EC104,EC,DC10,2901.34886176442,2953.92859070425,2995.30543214979,3027.2403701115,3020.58113576033,2976.17308225533,2930.92482455458,2901.08364791322,2909.37252315605,2978.57702778837,3056.61960208031,3177.05205946253,3313.78072989513,3436.23173594412,3550.29344274284,3627.55110684376,3678.22025886697,3720.82809994363,3727.62425648362,3647.95747847469,3537.58734100406,3406.04496080077,3260.22741529822,3122.85132348514,2997.61387851846,2862.4113207023,2734.04622980164,2634.78892855174,2549.71501550991,2473.76826783921
DC10,35-39,Male,EC - Sarah Baartman District Municipality (DC10),EC104 : Makana,EC104,EC,DC10,2526.75607299018,2523.98273995197,2525.7006746287,2529.11094186719,2549.45399404507,2571.6995895142,2593.36657323593,2604.21055125578,2605.37577349944,2584.39839704925,2534.86464078404,2482.56315922363,2439.46346674551,2424.99174624971,2460.45542395106,2511.96027058362,2592.36060051426,2677.39698771413,2742.08762509819,2792.65879482103,2813.38828604981,2812.4192360539,2799.06627840288,2759.62694453123,2668.40964272849,2557.2542969877,2431.09224640304,2293.71656450238,2162.05421400316,2043.57463979458
DC10,40-44,Male,EC - Sarah Baartman District Municipality (DC10),EC104 : Makana,EC104,EC,DC10,2211.62132695571,2228.69208753586,2247.69087655428,2265.60331866251,2280.210769432,2278.54539112301,2272.74300389518,2274.83051348567,2283.22994938831,2315.5475130525,2356.05060202691,2396.94571888362,2429.70480764702,2454.66024596968,2454.78407997257,2431.63205112562,2402.71547786471,2380.59399670545,2384.68581675411,2427.25369805379,2486.43195005565,2574.70655990296,2667.20428808392,2744.88743906371,2818.85168040814,2863.56697240912,2886.06698250806,2896.74786576282,2880.93566050998,2811.75634216147
DC10,45-49,Male,EC - Sarah Baartman District Municipality (DC10),EC104 : Makana,EC104,EC,DC10,1916.12217207089,1900.54914258388,1881.68455466963,1868.86391675185,1868.21477468766,1870.65426912304,1884.63511564752,1901.13484509551,1918.78207316607,1939.13546468567,1955.60862789306,1969.61509684993,1990.64904201236,2016.4216355719,2060.56080179521,2117.61203706391,2173.94037264328,2219.48124885682,2256.80673416456,2260.16749143001,2247.10422614169,2229.1584801762,2216.22632319785,2229.1098323603,2286.30524106039,2357.76797281578,2455.36923616889,2557.45912979248,2646.86262568813,2735.54347319978
